Date,INFY,MARUTI,RELIANCE,SUNPHARMA,TCS,BPCL
04-09-2014,463.59375,2897.75,508.133392,864.5,1292.375,233.583328
05-09-2014,466.34375,2880.75,508.009583,857.849976,1299.300049,229.566666
08-09-2014,472.706238,2915.649902,513.978027,868,1321.349976,233.350006
09-09-2014,467.006256,2910,511.650055,860.400024,1315.625,230.883331
10-09-2014,458.412506,2906.949951,503.155579,859.299988,1300.074951,225.633331
11-09-2014,460.518738,2917.100098,504.91391,822.299988,1299.175049,227.133331
12-09-2014,458.737488,2971.800049,503.031769,806.099976,1303.800049,227.71666
15-09-2014,455.162506,2962.600098,496.667084,795.299988,1279.150024,227.78334
16-09-2014,456.40625,2950.350098,485.101715,798.25,1275.425049,216.666672
17-09-2014,467.631256,2967.199951,489.683289,792.400024,1295.599976,212.983337
18-09-2014,462.125,3042.699951,497.731995,805.049988,1321.150024,220.766663
19-09-2014,462.756256,3082.399902,493.051361,807.150024,1357.099976,219.083328
22-09-2014,456.325012,3066.199951,491.11969,798.349976,1360.900024,223.449997
23-09-2014,450.887512,3061.800049,478.39035,780.599976,1344.099976,216.983337
24-09-2014,455.600006,3071.800049,477.99408,780.650024,1321.5,214.083328
25-09-2014,461.375,3057.25,460.559357,774.25,1354.300049,206.766663
26-09-2014,460.018738,3038,462.243408,806.599976,1342,213.149994
29-09-2014,468.631256,3008.149902,462.193878,835.799988,1383.974976,212.433334
30-09-2014,468.46875,3062.850098,468.409943,857.25,1368.300049,218.46666
01-10-2014,480.912506,2970.949951,459.246796,860.799988,1387.800049,217.616669
07-10-2014,478.912506,2938.649902,458.726715,835.950012,1365.675049,216.850006
08-10-2014,456.268738,2951.100098,463.952209,800.799988,1341.599976,224.899994
09-10-2014,455.850006,3006.199951,472.842926,814.75,1353.025024,223.899994
10-10-2014,486.081238,2966.199951,475.814758,821.349976,1339.25,223.416672
13-10-2014,492.818756,2972.850098,474.452667,803.900024,1358.275024,223.916672
14-10-2014,489.787506,2962.100098,476.111938,802.900024,1349.599976,218.766663
15-10-2014,489.787506,2962.100098,476.111938,802.900024,1349.599976,218.766663
16-10-2014,483.162506,2936.850098,461.128967,796.650024,1339.050049,222.083328
17-10-2014,481.456238,2941.100098,464.54657,798.349976,1220.574951,222.25
20-10-2014,476.543762,3003.699951,463.134949,801.549988,1211.650024,232.28334
21-10-2014,471.618744,3075.699951,460.311707,797.349976,1216.699951,229.266663
22-10-2014,474.506256,3177.199951,468.385162,806.25,1225.925049,229.583328
27-10-2014,475.381256,3169.699951,466.255371,805.200012,1228.574951,228.71666
28-10-2014,473.53125,3151.350098,462.639648,838.650024,1239.300049,233.949997
29-10-2014,485.181244,3205.399902,471.332245,830.400024,1253.025024,234.883331
30-10-2014,493.318756,3240.25,485.027435,828.650024,1279.099976,234.016663
31-10-2014,506.40625,3337.25,495.577423,845.400024,1303.925049,241.583328
03-11-2014,510.737488,3286.850098,496.468964,853.25,1295.175049,241.350006
05-11-2014,515.599976,3288.949951,490.99585,871.5,1299.75,246.766663
07-11-2014,520.825012,3288.350098,485.646545,894.299988,1286.425049,253.050003
10-11-2014,520.6875,3307.800049,480.123901,911.25,1284.824951,255.333328
11-11-2014,515.650024,3329,484.259705,917.299988,1290.349976,255.633331
12-11-2014,513.25,3359.75,482.451843,906.049988,1295.875,255.100006
13-11-2014,522.325012,3328.550049,480.074371,908.299988,1294.224976,243.483337
14-11-2014,523.956238,3329.550049,480.024841,886.75,1303.224976,244.949997
17-11-2014,527.306274,3341.199951,487.974487,883.849976,1309.150024,242.016663
18-11-2014,522.793762,3364.600098,489.683289,866.900024,1292.925049,239.96666
19-11-2014,521.668762,3343.399902,484.482574,850.099976,1286.875,240.516663
20-11-2014,528.200012,3335.5,485.770386,851.049988,1302.724976,239.933334
21-11-2014,518.268738,3355.050049,494.165802,841,1311.074951,241.483337
24-11-2014,534.387512,3353.100098,488.048798,835.799988,1328.849976,239.800003
25-11-2014,537.900024,3288.850098,491.83786,839.950012,1318,236.633331
26-11-2014,537.556274,3284,488.890808,839.599976,1313.650024,235.866669
27-11-2014,545.737488,3263.449951,489.683289,841.950012,1326.650024,240.183334
28-11-2014,544.981262,3346.199951,491.14444,839.700012,1321.5,248.75
01-12-2014,543.731262,3389.149902,476.285278,835.650024,1346.474976,248.116669
02-12-2014,531.650024,3356.850098,476.805359,840.400024,1328.650024,237.516663
03-12-2014,530.875,3391.5,479.628601,842.599976,1317.675049,236.949997
04-12-2014,525.450012,3406.850098,474.774597,839.400024,1318.974976,242.183334
05-12-2014,517.575012,3410.100098,474.180237,821.549988,1289.474976,236.683334
08-12-2014,492.537506,3379.850098,467.865112,827.799988,1256.400024,229.916672
09-12-2014,491.200012,3336.550049,465.512421,839.450012,1257.425049,224.449997
10-12-2014,490.9375,3323.399902,461.896667,833.299988,1253.949951,222.983337
11-12-2014,480.262512,3341.100098,448.820618,834.799988,1246.074951,221.050003
12-12-2014,484.662506,3379.300049,437.032379,843.349976,1225.349976,222.53334
15-12-2014,481.200012,3368.75,435.274048,844.200012,1179.324951,212.116669
16-12-2014,484.5,3309.850098,428.240692,830.150024,1221.525024,215.816666
17-12-2014,484.625,3261.949951,430.667694,811.349976,1222.050049,215.933334
18-12-2014,491.475006,3385.300049,435.917938,812,1230.349976,217.766663
19-12-2014,499.662506,3359.399902,446.046936,807.849976,1255.275024,217.916672
22-12-2014,499.899994,3393.5,448.201508,814.5,1256.699951,218.416672
23-12-2014,492.912506,3398.699951,442.678833,813.299988,1258.349976,216.933334
24-12-2014,482.637512,3365.5,437.92392,803.5,1239.949951,213.233337
26-12-2014,488.0625,3333.100098,440.251862,811.150024,1252.5,215.233337
29-12-2014,489.450012,3347.199951,444.288574,820.700012,1261.449951,215.699997
30-12-2014,491.587494,3347.25,435.942688,820.400024,1265.025024,216.149994
31-12-2014,493.137512,3329.800049,441.391052,826.549988,1279.125,215.333328
01-01-2015,493.600006,3340.75,439.781311,822.200012,1272.775024,218.066666
02-01-2015,503.299988,3359.600098,438.61734,826.25,1289.724976,214.800003
05-01-2015,498.975006,3447.800049,433.812897,826.75,1270.125,215.21666
06-01-2015,488.549988,3395.25,414.124512,808.549988,1223.300049,213.050003
07-01-2015,490.887512,3437.75,423.139069,809.799988,1208.849976,214.983337
08-01-2015,493.362488,3475.5,417.071564,818.799988,1221.900024,225.866669
09-01-2015,518.612488,3468.199951,426.110901,830.049988,1256.150024,226.449997
12-01-2015,528.987488,3462.899902,421.157837,835.299988,1254.849976,225.46666
13-01-2015,522.224976,3468.25,417.616425,833.099976,1248.949951,223.183334
14-01-2015,532.162476,3516,413.554901,820.650024,1260.974976,217.233337
15-01-2015,533.5625,3625.800049,428.067352,825.900024,1269.550049,220.983337
16-01-2015,529.575012,3616.600098,430.766754,849.75,1266.074951,219.766663
19-01-2015,525.625,3626.25,435.695038,863,1255.5,215.066666
20-01-2015,531.049988,3605.550049,447.285187,872.299988,1250.224976,215.883331
21-01-2015,542.474976,3634.699951,449.117798,885.950012,1256.900024,218.050003
22-01-2015,549.112488,3597.25,437.7258,920.049988,1256.775024,219.016663
23-01-2015,553.762512,3606.699951,439.286011,926.799988,1251.800049,224.916672
27-01-2015,534.125,3687.899902,440.350922,914,1251.025024,230.683334
28-01-2015,536.137512,3725.800049,449.167328,909.75,1269.800049,235.416672
29-01-2015,536.375,3688.800049,460.336456,919.799988,1272.324951,244.616669
30-01-2015,535.474976,3647.350098,453.327911,917.75,1241.025024,249.616669
02-02-2015,534.212524,3669.449951,449.761719,929.099976,1257.099976,249.550003
03-02-2015,530.224976,3607.850098,464.39798,941.25,1279.125,242.46666
04-02-2015,535.712524,3557.550049,460.039276,958.950012,1257.150024,240.333328
05-02-2015,548.450012,3522.699951,457.513245,959.549988,1276.199951,250
06-02-2015,557.625,3502.600098,450.678009,926.849976,1287.875,243.649994
09-02-2015,562.224976,3411.300049,444.139984,941.450012,1256.449951,237.266663
10-02-2015,569.575012,3393.850098,436.859009,919.549988,1220.574951,232.766663
11-02-2015,571.212524,3454.75,446.121216,925.849976,1229.949951,237.633331
12-02-2015,577.799988,3551.899902,450.306549,923.599976,1231.074951,235.28334
13-02-2015,574.025024,3616.949951,454.442352,940.549988,1269.375,241.633331
16-02-2015,569.6875,3572.100098,447.161346,914.75,1292.400024,241.949997
18-02-2015,574.125,3564.949951,446.591766,917.799988,1317.824951,243.21666
19-02-2015,581.174988,3595.149902,446.789886,916.700012,1340.525024,247.399994
20-02-2015,570.775024,3547.350098,432.450806,913.200012,1337.775024,247.266663
23-02-2015,566.400024,3545.899902,421.727448,908.650024,1348.324951,246.550003
24-02-2015,568.200012,3588.300049,416.774384,910.450012,1352.375,252.433334
25-02-2015,579.400024,3579.899902,417.616425,890.75,1336.099976,250.616669
26-02-2015,564.525024,3496.850098,417.046814,865.700012,1328.224976,248.600006
27-02-2015,566.4375,3604.399902,423.758209,878.900024,1331.175049,248.083328
28-02-2015,null,null,null,null,null,null
02-03-2015,572.924988,3711.449951,428.067352,925.200012,1334.699951,259.833344
03-03-2015,574.462524,3708.649902,446.170746,943.049988,1388,260.266663
04-03-2015,568.662476,3678.399902,439.756561,1006.299988,1373,256.833344
05-03-2015,561.900024,3678.75,438.32016,1038.75,1348.224976,258.783325
09-03-2015,547.512512,3671.300049,430.742004,1041,1323.400024,254.666672
10-03-2015,549.5,3646.75,425.54129,1024.650024,1321.349976,254.733337
11-03-2015,545.549988,3656.449951,423.956329,1009.849976,1303.275024,250.28334
12-03-2015,554.575012,3685.199951,427.844452,1036.150024,1309.525024,249.833328
13-03-2015,555.099976,3650.699951,421.058777,1011.599976,1291.175049,243.800003
16-03-2015,566.662476,3647.050049,417.096344,1029.849976,1281.150024,245.550003
17-03-2015,560.125,3661.550049,424.4021,1041.900024,1291.849976,250.21666
18-03-2015,557.375,3664.899902,430.246704,1044.5,1279.675049,257.483337
19-03-2015,557.612488,3655,424.055389,1047.75,1298.125,251.133331
20-03-2015,564.362488,3623.850098,423.040009,1026.650024,1305.474976,242.350006
23-03-2015,558.362488,3594.399902,417.022034,1024.25,1308.574951,238.46666
24-03-2015,552.862488,3587.300049,419.993866,1037.150024,1295.650024,246.933334
25-03-2015,554.775024,3614.75,418.483185,1052.050049,1286.875,249.566666
26-03-2015,536.587524,3561.449951,410.756439,1027.699951,1256.550049,254.100006
27-03-2015,550.537476,3610.050049,402.039063,1011.200012,1257.400024,249.866669
30-03-2015,557,3660.949951,401.568542,1010.799988,1282.074951,256.433319
31-03-2015,554.587524,3697.350098,409.121948,1023.900024,1276.974976,270.266663
01-04-2015,543.487488,3644.699951,414.099762,1081.150024,1271.324951,268.066681
06-04-2015,544.549988,3628.949951,408.453278,1169.300049,1273.650024,267.366669
07-04-2015,539.875,3599.899902,412.514771,1152.050049,1292.5,265.233337
08-04-2015,550.137512,3628.699951,428.884613,1150.449951,1320.699951,273.216675
09-04-2015,553.75,3659.199951,443.347504,1113.449951,1332.275024,270.616669
10-04-2015,558.487488,3666.600098,447.929077,1119.75,1326.875,273.350006
13-04-2015,559.700012,3665.199951,456.918854,1150.949951,1327.75,272.799988
15-04-2015,553.424988,3680.25,457.488464,1117.300049,1313.875,267.466675
16-04-2015,548.662476,3677.899902,459.816406,1087.949951,1291.400024,266.966675
17-04-2015,544.8125,3646.800049,459.073456,1037.75,1237.425049,265.950012
20-04-2015,533.037476,3608.050049,438.66687,1043.800049,1214.400024,267.833344
21-04-2015,535.650024,3490.149902,434.110077,952.200012,1213.525024,266.383331
22-04-2015,534.424988,3462.949951,435.744568,967.799988,1222.550049,268.350006
23-04-2015,530.5,3494.449951,434.407257,942,1228.625,267.516663
24-04-2015,498.799988,3541.399902,435.323578,947.400024,1246.525024,260.166656
27-04-2015,496.162506,3648.399902,433.540466,926.400024,1250.099976,244.100006
28-04-2015,490.225006,3822.600098,428.537903,924.849976,1247.5,255.050003
29-04-2015,490.287506,3766.199951,421.009247,940.5,1243.650024,251.983337
30-04-2015,485.5625,3725.850098,427.126282,938.849976,1231.849976,254.916672
04-05-2015,498.274994,3757.75,441.291992,947.75,1240.775024,261.233337
05-05-2015,490.6875,3793.050049,441.886353,958.450012,1258.925049,259.100006
06-05-2015,480.512512,3634.550049,435.992218,937.150024,1231.525024,249.399994
07-05-2015,486,3543.600098,431.286835,927.900024,1272.625,243.316666
08-05-2015,489.487488,3610.550049,440.672852,940.25,1263.625,249.350006
11-05-2015,498.412506,3651.699951,443.768524,964.400024,1278,250.266663
12-05-2015,486.774994,3577.449951,430.271454,949.650024,1261.449951,241.96666
13-05-2015,489.174988,3604.100098,438.39447,954.049988,1257.699951,245.28334
14-05-2015,483.700012,3646.5,434.976868,944.400024,1249.625,252.233337
15-05-2015,490.4375,3671.199951,432.871796,946.349976,1255.574951,255.683334
18-05-2015,498.262512,3697.600098,441.589172,956.950012,1260.199951,264.266663
19-05-2015,505.587494,3706.75,443.570404,957.049988,1256.349976,261.433319
20-05-2015,511.825012,3711.899902,450.157959,965.349976,1278.525024,262.316681
21-05-2015,512.112488,3698.100098,444.164764,981.25,1277.75,258.983337
22-05-2015,511.612488,3702.550049,447.681427,1003.75,1308.949951,260.766663
25-05-2015,504.200012,3692.75,443.050323,1002.150024,1300.5,263.933319
26-05-2015,501.825012,3726.449951,438.14682,994.849976,1304.425049,260.583344
27-05-2015,492.125,3721.899902,438.49353,975.549988,1307.625,265.633331
28-05-2015,504.149994,3708.899902,433.788116,954.799988,1304.75,272.566681
29-05-2015,505.787506,3785.699951,434.382477,966.099976,1305.150024,283.383331
01-06-2015,511.950012,3882.850098,446.888947,877.650024,1308.875,286.916656
02-06-2015,502.162506,3831.399902,445.105835,860.75,1299.949951,282.25
03-06-2015,505.225006,3777.199951,443.966644,842.400024,1305.449951,279.733337
04-06-2015,507.012512,3772.050049,452.06488,831.549988,1302.824951,288.899994
05-06-2015,502.912506,3759.449951,449.613129,847.900024,1287.925049,285.233337
08-06-2015,500.012512,3723.5,438.56781,829.549988,1288.724976,281.016663
09-06-2015,498.024994,3692.300049,437.701019,810.650024,1280.824951,283.133331
10-06-2015,506.625,3742.550049,448.647278,823.099976,1300.375,281.299988
11-06-2015,499.412506,3701.399902,434.456787,819.549988,1285.650024,280.799988
12-06-2015,493.762512,3736.800049,440.747162,813.549988,1252.900024,279.166656
15-06-2015,495.225006,3767.399902,446.641296,837.700012,1252.400024,277.833344
16-06-2015,499.674988,3789.600098,447.730957,840.099976,1256,273.5
17-06-2015,497.850006,3808.75,461.228027,843.900024,1256.900024,270.149994
18-06-2015,500.975006,3861.100098,484.878845,856.049988,1265.025024,277.933319
19-06-2015,497.674988,3937.350098,493.645721,845.950012,1274.775024,278.549988
22-06-2015,511.924988,3980.649902,491.19397,856.900024,1295.75,282.049988
23-06-2015,500.200012,4017.149902,492.828491,857.700012,1287.300049,286.950012
24-06-2015,497.549988,4009.300049,490.797729,871.099976,1285.150024,282.799988
25-06-2015,495.225006,4031.5,497.558655,866.099976,1275,286.116669
26-06-2015,502.625,4069.949951,495.651703,867.200012,1296.400024,287.350006
29-06-2015,495.075012,3993.300049,490.772949,849.549988,1296.449951,290.616669
30-06-2015,492.174988,4023.350098,495.354523,874.599976,1275.474976,293.116669
01-07-2015,498.700012,4031.699951,498.103485,873.099976,1296.550049,295.983337
02-07-2015,494,3993.399902,500.679077,871.099976,1288.875,300
03-07-2015,495.149994,3998.899902,498.871185,871,1301.949951,300.950012
06-07-2015,491.649994,3987.949951,503.006989,878.900024,1316.650024,310.283325
07-07-2015,490.25,3972.149902,496.914734,885.349976,1308.125,310.783325
08-07-2015,478.75,3949,493.620972,871.299988,1297.550049,305.366669
09-07-2015,469,3935.649902,489.064148,872.400024,1261.25,288.883331
10-07-2015,468.75,3934.399902,496.196564,901.549988,1237.175049,293.916656
13-07-2015,475.075012,4035.25,498.772125,915.5,1254.775024,303.100006
14-07-2015,485.625,4050.649902,494.215332,919.400024,1249.75,308.983337
15-07-2015,492,4152.149902,500.827667,929.75,1272.875,305.883331
16-07-2015,494.524994,4178.149902,507.043732,941.349976,1270.099976,312.666656
17-07-2015,500.924988,4193,506.053131,947.650024,1282.199951,313.216675
20-07-2015,500.625,4176.049805,507.563812,948,1289.574951,321.133331
21-07-2015,556.325012,4152.850098,499.168396,805.25,1280.699951,317.399994
22-07-2015,551.575012,4191.149902,520.268372,834.549988,1264.025024,324.016663
23-07-2015,549,4234.049805,517.74231,828.849976,1244.300049,323.433319
24-07-2015,543.799988,4234.200195,507.712402,836.200012,1252.574951,321.850006
27-07-2015,532.650024,4178.100098,497.954895,823.700012,1248.525024,318.149994
28-07-2015,531.424988,4196.950195,500.381866,820.150024,1251.025024,314.983337
29-07-2015,542.700012,4273.700195,493.323792,829.75,1253.375,316.433319
30-07-2015,535,4296.450195,495.379303,814.25,1240.324951,315.733337
31-07-2015,538.525024,4331.450195,496.221313,822.400024,1255.375,308.916656
03-08-2015,539.474976,4427.049805,496.518494,830.950012,1254.800049,302.933319
04-08-2015,528.625,4438.799805,489.361328,830.099976,1254.449951,311.183319
05-08-2015,543.174988,4471.649902,489.237518,841.900024,1273.574951,310.200012
06-08-2015,543.474976,4452.100098,484.878845,845.400024,1286.650024,312.866669
07-08-2015,547.799988,4452.950195,487.553467,851.950012,1276.025024,318.5
10-08-2015,543,4497.149902,479.901031,840.700012,1286.050049,315.566681
11-08-2015,554.575012,4504.299805,478.46463,841.75,1302.099976,308.416656
12-08-2015,572.200012,4504.299805,467.023102,866.150024,1335.849976,290
13-08-2015,579,4492.850098,462.292938,879.049988,1317.800049,295.083344
14-08-2015,574.625,4572.5,478.935181,897.700012,1351.599976,291.25
17-08-2015,571.075012,4549.799805,470.886475,906.200012,1342.375,288.383331
18-08-2015,582.174988,4634,467.617462,889.75,1370.449951,298.816681
19-08-2015,587.775024,4671.850098,472.818146,927.75,1366.800049,295.700012
20-08-2015,567.275024,4634.149902,453.847961,936.650024,1343.425049,300.683319
21-08-2015,574.950012,4567.350098,449.712189,937.900024,1338.074951,296.549988
24-08-2015,546.025024,4241.799805,410.88028,891.099976,1289.324951,272.866669
25-08-2015,542.825012,4199,420.092926,890.599976,1283.574951,287.583344
26-08-2015,532.299988,4207.049805,422.693298,872.900024,1288.375,279.216675
27-08-2015,541.400024,4203.75,430.494354,902,1287.324951,293.399994
28-08-2015,555.525024,4205.850098,432.104095,886.450012,1285.425049,286.983337
31-08-2015,547.200012,4167.200195,423.931549,898.950012,1282.025024,294.399994
01-09-2015,544.5,4061.449951,415.981903,901.950012,1268.699951,287.783325
02-09-2015,549.724976,4030,420.786377,890.150024,1295.900024,283.033325
03-09-2015,549.674988,4143.25,422.916168,884.950012,1302.800049,279.316681
04-09-2015,536.974976,4063.300049,414.025452,857.700012,1273.724976,283.533325
07-09-2015,529.375,4069.600098,412.688141,836.5,1269.875,276.733337
08-09-2015,529.400024,4139.299805,420.315826,844.599976,1270.150024,273.75
09-09-2015,544.349976,4305.149902,432.921326,839.049988,1274.875,273.416656
10-09-2015,540.224976,4301.450195,429.429443,839.700012,1272.699951,279.899994
11-09-2015,545.375,4317.75,426.432831,846.049988,1276,283.516663
14-09-2015,549.875,4319.5,427.869232,857.049988,1275.824951,293.466675
15-09-2015,549.599976,4325,429.429443,866.700012,1268.625,293.200012
16-09-2015,550.825012,4355.600098,432.178375,887.200012,1275.175049,287.450012
18-09-2015,552.224976,4400.850098,443.496094,905.200012,1275.625,289.850006
21-09-2015,552.325012,4490.25,434.927338,899.950012,1275.525024,290.416656
22-09-2015,553.724976,4473.049805,419.969116,900.599976,1263.400024,287.133331
23-09-2015,558.125,4497.649902,421.182617,896.75,1266.324951,292.25
24-09-2015,570.275024,4566.649902,414.743652,891.900024,1290.199951,293.633331
28-09-2015,552.775024,4536.25,413.208191,861,1296.849976,294.5
29-09-2015,560.924988,4682.299805,416.427673,848.25,1294.125,282.600006
30-09-2015,580.974976,4685.600098,427.101501,868.400024,1294.025024,283.566681
01-10-2015,586.525024,4580.350098,428.290222,891,1322.300049,285.033325
05-10-2015,590.875,4414.049805,439.830841,897.950012,1355.824951,286.899994
06-10-2015,577.299988,4354,444.808655,909.950012,1350,291.883331
07-10-2015,566.599976,4364.5,452.609711,926.200012,1326.974976,287.850006
08-10-2015,566.075012,4353.75,440.375671,915.650024,1316.900024,284.983337
09-10-2015,583.700012,4276.350098,439.508881,906.200012,1314.824951,282.833344
12-10-2015,561.450012,4231.850098,441.688232,892,1296.300049,283.016663
13-10-2015,549.700012,4273.850098,442.604553,881.599976,1299.275024,287.833344
14-10-2015,548.799988,4249.75,447.235657,883.700012,1241.849976,287.433319
15-10-2015,548.674988,4377.399902,447.607117,888,1233.875,297.700012
16-10-2015,547.450012,4447,453.105011,890.5,1236,303.75
19-10-2015,555.974976,4458.950195,477.226379,905.950012,1244.375,306.166656
20-10-2015,562.974976,4508.75,473.858307,902.549988,1263.375,304.149994
21-10-2015,569.200012,4474.700195,473.016266,889,1265,300.200012
23-10-2015,574.950012,4380.899902,473.338226,884.599976,1268.574951,303.399994
26-10-2015,576.075012,4385.149902,466.998322,888.799988,1268.275024,301.25
27-10-2015,574.700012,4497,465.363831,908.650024,1265.550049,304.883331
28-10-2015,576.599976,4495.200195,464.076019,901.549988,1264.550049,303.133331
29-10-2015,572.525024,4439.549805,466.082001,878.900024,1247.675049,293.033325
30-10-2015,567.724976,4449,469.400543,889.549988,1247.599976,290.366669
02-11-2015,565.599976,4495.75,475.393738,865.349976,1258.675049,290.600006
03-11-2015,572.75,4482.549805,479.05899,868.549988,1271.724976,292.233337
04-11-2015,568.400024,4520.549805,471.183655,852.5,1266.900024,295.333344
05-11-2015,561.450012,4526.600098,463.902679,815.950012,1241.324951,296.333344
06-11-2015,569.150024,4522.799805,471.728485,803.400024,1252.875,298.700012
09-11-2015,567.299988,4628.200195,476.111938,756.950012,1235.675049,300.966675
10-11-2015,551.924988,4712.700195,457.042694,731.950012,1229.074951,292.283325
13-11-2015,550.400024,4619.799805,462.144348,740.599976,1198.699951,302.016663
16-11-2015,540.099976,4646.899902,462.763458,738.650024,1187.300049,299.549988
17-11-2015,530.75,4632.25,459.519226,753.349976,1195.275024,292.083344
18-11-2015,510,4533.25,451.71817,753.75,1175.724976,294.666656
19-11-2015,523.900024,4650.350098,462.986359,742.5,1181.275024,302.466675
20-11-2015,526.200012,4737.899902,468.979553,725.849976,1199.175049,305.366669
23-11-2015,526.849976,4736.25,472.397156,717.099976,1195.525024,301.899994
24-11-2015,520.575012,4639.899902,479.306641,706.200012,1183.974976,302.466675
26-11-2015,526.200012,4606.549805,489.683289,735.900024,1172.775024,301.649994
27-11-2015,533.174988,4580.049805,484.928375,739.849976,1176.675049,300.450012
30-11-2015,543.950012,4555,479.00946,729.5,1186.775024,300.583344
01-12-2015,539.5,4556.200195,478.4151,729.25,1180.949951,310.899994
02-12-2015,530.349976,4618.799805,484.383514,731.799988,1182.599976,310.716675
03-12-2015,528.875,4627.049805,484.012054,726.900024,1175.375,306.649994
04-12-2015,524.525024,4600.350098,478.19223,755.400024,1164.199951,302.166656
07-12-2015,523.125,4564.200195,471.555115,777.349976,1159.900024,303.583344
08-12-2015,522.200012,4542.549805,466.032471,770.900024,1164.5,304
09-12-2015,514.099976,4479.100098,453.649841,759.150024,1183.824951,294.083344
10-12-2015,523.674988,4498.100098,470.713104,756.799988,1192.275024,301.383331
11-12-2015,526.400024,4480.75,472.000916,757.799988,1193,297.633331
14-12-2015,534.75,4576.799805,473.065796,768.599976,1189.224976,296.683319
15-12-2015,538.775024,4620,483.368164,773.75,1187.925049,296.549988
16-12-2015,547.924988,4619.399902,484.730255,784.099976,1204.199951,301.183319
17-12-2015,553.549988,4666.75,500.109467,802.25,1219.875,301.316681
18-12-2015,541.575012,4620.450195,491.29303,790.150024,1208.400024,300.25
21-12-2015,551.724976,4639.100098,491.39209,754.200012,1223.199951,299.166656
22-12-2015,541.875,4617.200195,489.014618,763.700012,1202.525024,300.899994
23-12-2015,550.424988,4634.950195,497.187164,790.400024,1212.900024,300.266663
24-12-2015,548.174988,4598.399902,495.577423,790.849976,1217.125,301.366669
28-12-2015,552.375,4640,500.456177,811.599976,1231.349976,301.100006
29-12-2015,552.349976,4636.899902,502.932709,811.349976,1227.900024,300.866669
30-12-2015,543.150024,4587.200195,497.533875,810.150024,1209.150024,297.233337
31-12-2015,552.700012,4621.950195,502.536469,820.150024,1218.425049,297.433319
01-01-2016,552.625,4638.5,502.907928,815.549988,1208.199951,298.683319
04-01-2016,539.450012,4580.649902,492.977081,799.099976,1184.800049,297.149994
05-01-2016,537.025024,4566.950195,497.855835,800.5,1174.474976,300.883331
06-01-2016,534.674988,4480.799805,511.253815,791.950012,1190.800049,304.100006
07-01-2016,525.400024,4267.899902,501.867798,783.799988,1185.625,294.75
08-01-2016,531.650024,4214.75,508.059113,794.150024,1198.800049,301.183319
11-01-2016,527.849976,4272.399902,520.862732,782.25,1181.175049,296.016663
12-01-2016,524.974976,4269,517.816589,788.150024,1163.525024,296.716675
13-01-2016,541.700012,4291.25,533.369202,796.599976,1139.599976,298.633331
14-01-2016,566.5,4248.25,525.840576,791.849976,1139.400024,303.133331
15-01-2016,569.950012,4273.350098,531.61084,787.099976,1130.550049,310.850006
18-01-2016,565.950012,4236.200195,503.650879,784.950012,1138.824951,298.866669
19-01-2016,569.825012,4198.149902,516.90033,793.900024,1139.650024,298.600006
20-01-2016,560.625,4058.949951,497.558655,792.599976,1140.050049,295.166656
21-01-2016,568.525024,3891.699951,487.479187,773.150024,1127.25,291.850006
22-01-2016,568.125,4104.950195,497.360504,789.200012,1147.875,294.416656
25-01-2016,568.825012,4081.350098,497.261444,807.25,1152.324951,292.633331
27-01-2016,569.25,4111.950195,494.983063,821.150024,1159.875,290.200012
28-01-2016,564.799988,4103.299805,503.675659,834.150024,1165.599976,289.633331
29-01-2016,582.450012,4095.850098,512.838806,872.950012,1195.650024,297.716675
01-02-2016,586.674988,3948.25,510.312744,872.299988,1201.349976,293.383331
02-02-2016,587.775024,3874.949951,495.874603,835.150024,1199.050049,283.433319
03-02-2016,578.849976,3828.350098,486.092316,834.900024,1208.150024,276.516663
04-02-2016,589.875,3794.649902,481.956543,835.599976,1210.025024,277.25
05-02-2016,587.349976,3723.399902,480.891632,857.549988,1210.974976,281
08-02-2016,575.400024,3732.550049,476.012878,835.650024,1181.474976,275.066681
09-02-2016,553.825012,3657.100098,474.254547,854.049988,1140.699951,274.966675
10-02-2016,554.275024,3678.550049,476.805359,855.75,1134.400024,279.183319
11-02-2016,539.325012,3541.449951,457.934235,830.400024,1098.974976,272.583344
12-02-2016,542.325012,3549.649902,449.018738,847.349976,1113.300049,257.600006
15-02-2016,545.875,3711.25,468.930023,850.200012,1134.574951,259.916656
16-02-2016,539.575012,3705.199951,460.906067,827.799988,1132.775024,250.333328
17-02-2016,548.924988,3749.149902,471.827545,855.799988,1137.775024,260.316681
18-02-2016,561.700012,3653.25,465.63623,870.450012,1157.925049,263.25
19-02-2016,563.625,3579.149902,467.741272,864.200012,1159.824951,255.28334
22-02-2016,563.325012,3520.800049,476.632019,882.450012,1157.949951,253.133331
23-02-2016,561.950012,3487.399902,470.366394,871.099976,1132,245.350006
24-02-2016,562.674988,3489.699951,471.852325,854.549988,1105.474976,256.299988
25-02-2016,555.150024,3414.149902,467.617462,875.349976,1106.425049,254.71666
26-02-2016,560.575012,3409.199951,470.713104,871.900024,1105.25,254.899994
29-02-2016,542.025024,3236.5,478.786591,853.900024,1088.400024,256.416656
01-03-2016,562.724976,3494.399902,486.042786,868.400024,1138.324951,264.566681
02-03-2016,578,3612.649902,496.047974,851.849976,1159.425049,262.200012
03-03-2016,584.650024,3608.649902,501.669678,870.900024,1186.574951,263.316681
